gene_symbol	cluster	pearson_r	pearson_pvalue	pearson_fdr
THUMPD1	4	0.48328140424601296	5.2310305295851986e-5	9.495112991580407e-4
PCF11	6	0.4824097888064526	3.101569459922684e-5	2.0305855303913702e-4
PNO1	11	0.4823270981326671	0.0021648945961622967	0.03225692948281822
RBM28	8	0.48231455577596244	4.466220374616497e-6	1.7245373511019183e-4
FAM50A	1	0.48213522304198475	2.795193480585398e-9	1.332652124128352e-7
SAFB2	1	0.48203179634843274	2.8202001280796553e-9	1.332652124128352e-7
DDX10	4	0.48173757461283917	5.571467197165425e-5	9.962115973439075e-4
RPL32	4	0.48092323467138315	5.7591773645932864e-5	0.0010047387512306576
OTUD4	11	0.4808149057063401	0.0022459344260961347	0.033051281924772746
NOM1	4	0.4808050810593722	5.786892640644021e-5	0.0010047387512306576
DDX55	1	0.48004727834101174	3.343878870245246e-9	1.3709903368005508e-7
RBM34	4	0.47994497765613703	5.992389647262373e-5	0.001018156901113045
CDK13	4	0.47955107505843125	6.088733140790877e-5	0.001018156901113045
PUS1	5	0.47943564624544277	3.4460163326641993e-6	5.799153199826324e-4
SF3B1	4	0.47942795047213155	6.119139973300436e-5	0.001018156901113045
LBR	2	0.47923717207761896	3.039885046088966e-6	4.341547693275102e-5
PAPOLA	2	0.4792153292015808	3.0434836025492693e-6	4.341547693275102e-5
TAF15	6	0.4790924910027464	3.578645775311364e-5	2.3173198053245717e-4
DKC1	1	0.4789791942555778	3.6632571697760082e-9	1.4518709249545578e-7
YLPM1	6	0.4780726039731046	3.7384700625696063e-5	2.38375610590691e-4
CPSF7	6	0.478053088351724	3.7415918624361624e-5	2.38375610590691e-4
TRA2B	6	0.47781109849957515	3.7805029132918417e-5	2.3956662846261135e-4
NFX1	2	0.47762313853068805	3.316871487772182e-6	4.6752093351455515e-5
ZNF638	10	0.4775626887812766	6.539494761587641e-6	5.659130477858081e-4
THOC1	10	0.477308537941147	6.624400224917486e-6	5.659130477858081e-4
RSRC1	4	0.4773055530873718	6.66582584641304e-5	0.0010939259402743592
GTPBP4	11	0.47727561618434894	0.002446087355342613	0.034302777971392875
PNPT1	6	0.47620160914014564	4.04900213269278e-5	2.552163578319651e-4
NOP2	2	0.4760770923101491	3.6043318121856363e-6	5.020622194856228e-5
RBM25	2	0.4756420249072178	3.689357994437309e-6	5.030875170892007e-5
CPSF7	2	0.4755767126797695	3.702283909994481e-6	5.030875170892007e-5
DUSP11	2	0.47539153751199664	3.739163978365681e-6	5.030875170892007e-5
EXOSC10	6	0.47516634924742945	4.230935183912508e-5	2.6527292026118105e-4
KRI1	1	0.4749852641230878	5.1381929207418075e-9	1.9128785043173645e-7
PRMT7	2	0.4748333082185338	3.8524460406318915e-6	5.125051811357483e-5
YTHDC2	4	0.4747249988078632	7.391149148731457e-5	0.0011965671189432818
PPWD1	2	0.4744464687170781	3.932833882427191e-6	5.173861463104215e-5
RBM28	10	0.4738158840700101	7.90106542297935e-6	6.299782830588869e-4
CCDC9	11	0.4736954411224688	0.0026642781311929397	0.03580105420652924
RBM25	1	0.4734788873835052	5.831026341049577e-9	2.0391442116199844e-7
RBM19	6	0.473403493840836	4.5582623675023326e-5	2.8280318876912374e-4
EXOSC2	6	0.47304966731537385	4.626724328988189e-5	2.855556421797398e-4
RBM6	8	0.4730010199819287	7.209502686745324e-6	2.0547082657224172e-4
LUC7L3	2	0.47295365834057607	4.2580899870654665e-6	5.540196202951112e-5
PRPF18	6	0.4727113984134196	4.6930653990724104e-5	2.866640462835467e-4
RBM25	4	0.47258541284544153	8.046995419834488e-5	0.0012853734017282288
ATXN2	11	0.47239842282298017	0.0027474234299426385	0.03598822778562225
TSEN2	6	0.472148717746189	4.8053726908680495e-5	2.920188019835199e-4
WDR6	4	0.4721349031944733	8.191753392330704e-5	0.0012897311058179281
SMC1A	4	0.4718345560017375	8.28959057996498e-5	0.0012897311058179281
NSUN2	2	0.4716426111577905	4.564453940705783e-6	5.874253767169182e-5
PRPF39	10	0.47156428571580916	8.842702294755658e-6	6.609919965329855e-4
GPATCH8	4	0.47141671176475475	8.427494156500653e-5	0.0012943766666009978
ASS1	9	0.4713399497050363	0.013073092818138102	0.015745931633182532
PRPF39	11	0.47118413178624147	0.002827312721195584	0.036501141088991794
SRSF12	2	0.47116072476463566	4.682181968215544e-6	5.960971452007746e-5
RBBP6	6	0.4707747475725033	5.0901493726256e-5	3.0774627584496614e-4
LRPPRC	2	0.4706675484998268	4.805620893955886e-6	6.053037381323158e-5
GTPBP4	6	0.47053022535269007	5.142439162315852e-5	3.0932946230174035e-4
RPL31	4	0.47049231591676605	8.740122964548903e-5	0.0013117938697385456
ZCCHC7	4	0.4704348905173673	8.759892285399304e-5	0.0013117938697385456
AKAP8	6	0.4704002928104972	5.17042643846023e-5	3.094421883623926e-4
TSEN54	2	0.4702583881896519	4.9103470577004346e-6	6.1198430698077e-5
RRP15	11	0.4700613411195281	0.0029029810540345375	0.036501141088991794
GIGYF2	2	0.4695820581782496	5.088174899165678e-6	6.275415708971003e-5
NGDN	6	0.46947161571994267	5.37460461778335e-5	3.184453236036635e-4
FAM133B	10	0.46833050825117845	1.0380388240239063e-5	7.087701583305406e-4
PES1	4	0.46813909460763364	9.584831440314114e-5	0.0014176084031476924
PRPF3	10	0.4677776643793835	1.0667109406312484e-5	7.087701583305406e-4
DHX15	2	0.4677441818952347	5.60247881282886e-6	6.821825995475265e-5
CLK1	4	0.46732529174806914	9.894023708214493e-5	0.0014228836752159747
USP36	11	0.46722404941785206	0.0031021301073467537	0.03773203150976868
ZCCHC7	6	0.4671237030789175	5.924561854953251e-5	3.49283870553214e-4
EWSR1	4	0.4671108484782392	9.977013141364719e-5	0.0014228836752159747
NSUN2	4	0.466792240390271	1.0101498269836404e-4	0.0014228836752159747
POLRMT	11	0.4667477866345121	0.003136701947897772	0.03776715880701156
RRP1	4	0.4665749546401512	1.0187213562784057e-4	0.0014228836752159747
PABPN1	2	0.4665513673847229	5.961999658908734e-6	7.13031070317974e-5
LUC7L2	4	0.4665064977807625	1.0214356933937716e-4	0.0014228836752159747
CHD2	8	0.4663891179928616	1.0043763297713217e-5	2.3573303269338667e-4
UBAP2	2	0.46621301484668903	6.067861257110118e-6	7.18434772841838e-5
ZRSR2	6	0.4661990300688763	6.155092401289882e-5	3.5929972884376896e-4
SEC23IP	4	0.4657675893315496	1.051160393645375e-4	0.0014474599443530566
TIAL1	6	0.46567278602451667	6.289966466332939e-5	3.6537305208845746e-4
CELF6	4	0.46544332429490304	1.0644545186183009e-4	0.001449109674209914
THOC2	2	0.46534224600821766	6.348480206225688e-6	7.369216239383544e-5
PNN	10	0.4652840873086659	1.2054955406598689e-5	7.58827719278528e-4
DDX46	4	0.4647122738871532	1.0949954681644785e-4	0.0014739377200685903
UTP23	6	0.46407470874076123	6.716479234942153e-5	3.882452630929976e-4
DDX27	4	0.46400566257780146	1.1252797573587441e-4	0.0014978723881286394
NOP2	11	0.46378497379378475	0.0033594189146394105	0.039647795507427495
NOP58	2	0.4629283744041982	7.191471179233853e-6	8.234207571146309e-5
SFPQ	2	0.46281712305634026	7.232749893574461e-6	8.234207571146309e-5
PARP12	2	0.46246976846715204	7.363068605793429e-6	8.302736408818495e-5
DDX51	4	0.4624688118271208	1.1938252169242766e-4	0.0015716512196431685
SNRNP70	10	0.4622718522144038	1.3956679936140756e-5	8.346094601812172e-4
NUDT21	4	0.46161476897185827	1.2335561791394268e-4	0.0015980366354077199
NOP56	11	0.4615522791698336	0.003536239841409791	0.04016559454453763
ISG20L2	2	0.46144974145108336	7.758614474387538e-6	8.666225978938532e-5
PURG	6	0.4613258514585768	7.513186568917353e-5	4.301027093800513e-4
PRR3	4	0.46129356438305374	1.2488109161624524e-4	0.0015980366354077199
CCDC9	1	0.46119641692171054	1.599162563228071e-8	4.2550238089022945e-7
LSG1	4	0.46118751972137	1.2538851730244213e-4	0.0015980366354077199
TTF2	11	0.4609516725154206	0.0035851671911710076	0.04016559454453763
EXOSC10	11	0.4609395166605355	0.0035861635005099693	0.04016559454453763
TOP2A	2	0.4604050232170769	8.184350743280126e-6	9.056328299106233e-5
CHD2	11	0.4603354950444427	0.003635974433295643	0.04016559454453763
THOC1	11	0.46028022017149745	0.003640562633154356	0.04016559454453763
FTSJ3	1	0.46005113030641287	1.753376129675455e-8	4.3432587878835747e-7
THOC5	11	0.45989282761513517	0.003672860574961914	0.04016559454453763
GPATCH8	2	0.4596930227275011	8.486958158926358e-6	9.3042207964526e-5
TRMT1	6	0.4596269283205096	8.048326238120047e-5	4.563285450800123e-4
RBM5	10	0.4595421404192896	1.5919004060838096e-5	9.066251836553506e-4
FNDC3B	6	0.4592460324968591	8.173035403397243e-5	4.6119271204884445e-4
CWC15	6	0.4590819414076967	8.227308326325862e-5	4.6205499368228185e-4
DDX51	8	0.4590574110100527	1.4391678228485177e-5	2.9701446274994406e-4
THOC6	4	0.45899130952209755	1.3633297762129885e-4	0.0017192306020033265
INTS6	6	0.45887238096878347	8.297103966358046e-5	4.6377680189312666e-4
UPF3B	6	0.4585678875805082	8.3994922398287e-5	4.672956950327235e-4
JMJD6	11	0.45830027248170013	0.0038082701749843828	0.040896018455688146
PAPOLB	3	0.4582935109744768	0.02785677721228008	0.0468732513600143
GTPBP4	4	0.4580842980388817	1.4110375146488487e-4	0.001760857231822209
FUBP1	6	0.45802108646062983	8.586291383892124e-5	4.7545585466879283e-4
DHX57	6	0.45758492971570713	8.738032823683419e-5	4.816078556309233e-4
EMG1	6	0.45731514262358125	8.833128134359047e-5	4.8236206632329355e-4
FASTK	11	0.4567554049329378	0.003943752997874693	0.041554357637865226
ACIN1	4	0.4559460758513154	1.5296363062895207e-4	0.0018754676708890243
SRSF11	2	0.45573636182100546	1.0368979707963381e-5	1.126318529745747e-4
PRPF6	4	0.455688182729951	1.5445428383833158e-4	0.0018754676708890243
RSRC2	4	0.45559702123875223	1.5498439016528665e-4	0.0018754676708890243
ELAC2	11	0.4550772997249483	0.004095649154123951	0.042086325790653016
PPP4R2	2	0.4549215074317254	1.0802297165875077e-5	1.1627199858541901e-4
CCDC9	6	0.4547385390610937	9.790679788611302e-5	5.321997958488253e-4
EXOSC2	2	0.4542433960653985	1.117578009450039e-5	1.1920832100800416e-4
CLK2	4	0.4541427922398522	1.6366975472551868e-4	0.0019607636616117137
TXNL4B	6	0.45383758224965737	1.0147486931783736e-4	5.49076347678709e-4
GPATCH4	11	0.4533076455138565	0.0042613123229518915	0.04288350856566049
ACIN1	2	0.4522895551485612	1.2320702564682235e-5	1.3024742711235506e-4
PNN	4	0.4520328187231958	1.770674714790774e-4	0.002086531172457615
GNL3	4	0.451944252707434	1.7765123505064838e-4	0.002086531172457615
HMGN2	2	0.4518092407712678	1.2618524011133235e-5	1.3221533123169692e-4
PAPOLB	8	0.45170637776284805	2.0472802303583717e-5	3.7686810811124656e-4
RBM6	1	0.45159548728616367	3.424241407622228e-8	7.499625746904432e-7
GIGYF2	4	0.45134406424290935	1.8165398630871451e-4	0.002094104886547964
RARS2	2	0.4512894738380555	1.2948398942118881e-5	1.3448161708305925e-4
TFIP11	11	0.45097629330828065	0.004488416370221812	0.04442983192812426
CWC25	4	0.45095916256438384	1.842643007039918e-4	0.002094104886547964
ZNF346	4	0.45086728990687475	1.8489242255643147e-4	0.002094104886547964
MYEF2	2	0.4508627574718576	1.322523858019004e-5	1.3616245633865222e-4
SRSF11	11	0.4507593337960234	0.004510075220891809	0.04442983192812426
MRPS5	4	0.45060545265570245	1.8669335635419546e-4	0.002094104886547964
FXR1	4	0.4505558866911382	1.870360791824976e-4	0.002094104886547964
EIF4G3	6	0.45044373440940166	1.1601934043892103e-4	6.192924253158623e-4
SRSF11	10	0.45038357985719063	2.455162004776435e-5	0.001222986231948794
TCERG1	10	0.4503702598674432	2.45668745519891e-5	0.001222986231948794
MYO18A	1	0.45026988275383595	3.7968683195956906e-8	8.061565057141564e-7
XPO1	2	0.4497069650609884	1.4003179427049293e-5	1.4292900380712383e-4
PSMD4	4	0.44965252917266263	1.933842410947231e-4	0.0021335139856910124
RBM3	4	0.44954991192633226	1.941177165612023e-4	0.0021335139856910124
RBM25	10	0.4495158192674732	2.556409347719051e-5	0.001222986231948794
PDCD11	4	0.44929865130303853	1.9592442471416107e-4	0.0021337159751474723
RBM28	5	0.44928844826247216	1.6089540415518262e-5	0.0015794565507900428
CPSF4	6	0.449228570891379	1.2167762108949878e-4	6.436963437100716e-4
TES	11	0.44915913518823036	0.004672639497667966	0.045326130776752856
RBM12B	4	0.4490540244803161	1.976982247423785e-4	0.0021337159751474723
RRP15	2	0.4484812914938202	1.4874844348448427e-5	1.505283393894268e-4
HNRNPH1	2	0.4482677002218157	1.503184655927911e-5	1.5082801971344462e-4
PRR3	6	0.4479686597319692	1.2781170888882045e-4	6.731416668144544e-4
TRNAU1AP	6	0.4478401944129342	1.2845289842649825e-4	6.735251532539842e-4
MYBBP1A	1	0.4476429457790613	4.6533390285181795e-8	9.70670193843529e-7
ESF1	6	0.44756323521123864	1.2984532892715297e-4	6.778269373509968e-4
TRA2B	4	0.4468217911060985	2.145774345551257e-4	0.0022952122017592907
CPSF6	2	0.44680009681833843	1.615330061669135e-5	1.6071855403497948e-4
AKAP8L	8	0.44677858846789376	2.5812540464334842e-5	4.4779146283780883e-4
MTHFSD	2	0.44660599538862983	1.6307350697642674e-5	1.608991935500744e-4
SEC23IP	6	0.4464194858291986	1.357440337389614e-4	7.02430916946154e-4
ZCCHC8	4	0.4463923166419499	2.1797252565069493e-4	0.002310894563978164
SNIP1	6	0.44628720611297484	1.3644192434371803e-4	7.02972523249156e-4
SRRT	2	0.44625202080232623	1.659183087021394e-5	1.6235312190358102e-4
ZFC3H1	10	0.44615856250579194	2.985954294221894e-5	0.0013735389753420713
DDX23	6	0.4459645863323895	1.3815789331340933e-4	7.087320501142427e-4
RBM19	4	0.44559131340238467	2.2443637451154667e-4	0.0023501504337038793
TNRC6B	6	0.4455241141259725	1.4053277413303387e-4	7.178074885674359e-4
TCF25	4	0.44544951649636955	2.2559874780963784e-4	0.0023501504337038793
UTP6	4	0.44494900429261935	2.2974587017800211e-4	0.0023727202799417803
SNTB2	11	0.4443060645667909	0.005197103432142185	0.04916624834217051
PPP1R10	6	0.44372876910937964	1.5060639629504345e-4	7.659595691400278e-4
TSEN54	8	0.4437171237190758	2.975677104216988e-5	4.8808863351850894e-4
SRRM2	6	0.44349829708024424	1.519465864895879e-4	7.69473098248554e-4
NOP14	11	0.44349246128724035	0.00528983511552015	0.04964947604488204
CSTF3	2	0.4434829957187292	1.8982895944747014e-5	1.8334341408099872e-4
NAF1	2	0.44341371994329415	1.9046655347941587e-5	1.8334341408099872e-4
SNTB2	10	0.44306546862424034	3.440365778617145e-5	0.0014959653485100215
CDK13	10	0.4426740088151347	3.502260013234164e-5	0.0014959653485100215
DUSP11	4	0.44258466014202275	2.5029595825235387e-4	0.0025411403219179657
CCDC59	6	0.44257011197533536	1.574557288993039e-4	7.839707510322484e-4
AKAP1	11	0.4423248591412156	0.0054254124085303035	0.05013249295324126
RBPMS2	9	0.4422325058790205	0.020903866437253723	0.024483859311350324
EED	2	0.441973460542482	2.0418460663614852e-5	1.949633663364515e-4
LRPPRC	4	0.44141842362618916	2.6103973928725405e-4	0.0026279462829086582
PRMT7	8	0.44134187123231816	3.3196531939050444e-5	5.228453780400444e-4
TRMT2A	4	0.4410787978414788	2.642468429944338e-4	0.0026380643158944307
ARHGEF1	5	0.4408114110009121	2.418761057888375e-5	0.0017993647010209842
KTN1	11	0.44081096451111185	0.005605662819696505	0.051007252527314764
RBM34	6	0.44037653526940945	1.7121304739018257e-4	8.489015111186876e-4
MSI2	2	0.44017164773662804	2.2264746922530582e-5	2.1089168285020967e-4
TOP3B	8	0.43993802060384446	3.540015712957434e-5	5.503115335597466e-4
ANKHD1	4	0.4397551618180449	2.7709280863851926e-4	0.0027434478078425294
PRPF3	1	0.43940653258173745	8.708834145440588e-8	1.5930467382967476e-6
CPSF4	10	0.43918689067267896	4.101218282232424e-5	0.0016863342581564767
FAM133B	11	0.4390643473143748	0.005820025961025188	0.05225230777097789
DDX47	6	0.43879484608385727	1.818088413201723e-4	8.948326896886128e-4
RPGR	6	0.4387689723618014	1.8198707022359128e-4	8.948326896886128e-4
ZNF207	11	0.4386333238184194	0.00587400104136832	0.05225230777097789
CPSF6	10	0.4384998459342057	4.229935430158386e-5	0.0016863342581564767
PRPF3	8	0.4381074372617923	3.84785335152828e-5	5.904974950999168e-4
PUS7	6	0.43766620715536136	1.897342117933269e-4	9.290704172524478e-4
NUSAP1	2	0.4374180060014478	2.5390022566717113e-5	2.369660208704683e-4
TFRC	2	0.4373949766018851	2.5417807981883003e-5	2.369660208704683e-4
CLK2	6	0.43730628487480516	1.9232753895814038e-4	9.378935541785859e-4
RBM19	5	0.4363625495928916	2.9829350834635003e-5	0.0017993647010209842
RPUSD4	6	0.4362222657400975	2.0033601230304857e-4	9.729433384389858e-4
LARP1B	11	0.4361726998607377	0.006190478285216237	0.053861679678669734
PRPF4B	4	0.436090082352486	3.156981262239144e-4	0.00307202248349235
ARL6IP4	1	0.4360151822000577	1.1219158271139233e-7	2.0042321080640037e-6
TFIP11	4	0.43597771760721776	3.1695573577894423e-4	0.00307202248349235
CSNK1E	4	0.4358871888913119	3.1797227708935843e-4	0.00307202248349235
NFX1	6	0.43566583765036737	2.045645728957679e-4	9.894245668632038e-4
TRA2A	4	0.4354944953652183	3.224163583379571e-4	0.0030900383783109804
PAPOLA	6	0.43538638811642916	0.00020671899317903331	9.957805159233923e-4
DDX31	2	0.4350468569239535	2.8404742643302907e-5	2.627438694505519e-4
TRMT2A	5	0.43480640093991435	3.207695986539955e-5	0.0017993647010209842
HEATR1	2	0.4347646504712246	2.8784994607059816e-5	2.633024047604776e-4
RSRC1	6	0.43470327110866863	2.1207342884890974e-4	0.0010155697055199751
WTAP	2	0.4346727155437883	2.8909892414579467e-5	2.633024047604776e-4
RRP1	1	0.43454751832206534	1.2508181452262411e-7	2.155395325614494e-6
RSRC2	11	0.43439122990906387	0.006428677832687851	0.054332922961145697
SFPQ	4	0.4343117283321039	3.3614641312363513e-4	0.0031960587533501183
AKAP8	2	0.43430787068323856	2.9410554266526184e-5	2.6581752863791605e-4
PRPF40B	11	0.43355456977564927	0.006543244193039076	0.054332922961145697
ZNF346	10	0.433470243952863	5.2930883394367256e-5	0.0020421076303117174
LSG1	2	0.433131923996688	3.107987328474048e-5	2.7877704522070247e-4
RBM14	4	0.4329386718216505	3.527534055613784e-4	0.003309095828029258
NAT10	4	0.4328735370115493	3.5355948746890236e-4	0.003309095828029258
RBM5	11	0.4328342176318199	0.006643287991903193	0.054332922961145697
PPAN	1	0.4325957849139483	1.4443168594130168e-7	2.359353681684467e-6
ZFC3H1	11	0.4323396887620485	0.006712728653492234	0.054332922961145697
PPAN	11	0.43228690039639905	0.006720177837266841	0.054332922961145697
LARP4B	2	0.43228566858551387	3.233542466378744e-5	2.87858216555822e-4
RRP12	11	0.43224087251533916	0.006726678824502141	0.054332922961145697
DDX46	2	0.4320776967714393	3.2651143931534554e-5	2.8849965981296203e-4
PABPC4L	9	0.4316239469717805	0.024571957714837802	0.02858321571911729
RBM26	2	0.43161987214812314	3.3356320505748586e-5	2.92547285028195e-4
TPR	11	0.43147770788088236	0.006835259630983752	0.054332922961145697
CCAR1	4	0.43100911152369487	3.773574345737245e-4	0.0034866786713778014
ISY1	4	0.4309333904762827	3.7835411292079654e-4	0.0034866786713778014
RBM22	6	0.430869637215215	2.4455626064327383e-4	0.001159196675449118
TIA1	10	0.43078833804427097	5.95674425993981e-5	0.002226333167152504
MTO1	6	0.43074835430378	2.456546011345163e-4	0.0011597637543601666
TPR	2	0.43069565278474775	3.482336182593707e-5	3.0167235057285027e-4
TNRC6B	4	0.43065147633355255	3.8208594362901e-4	0.0034907584465078624
CWC27	2	0.4306444661264008	3.490634461864906e-5	3.0167235057285027e-4
SUPT5H	11	0.43051800300842985	0.006973940614979272	0.054332922961145697
SF1	2	0.4303485155325448	3.5389759930099184e-5	3.03633882298822e-4
TARDBP	6	0.4302260472119657	2.504364619125518e-4	0.0011767662327346574
TCOF1	4	0.4302177824301702	3.878925037060421e-4	0.0034907584465078624
DHX16	11	0.430194359305021	0.007021250554336102	0.05434630299200412
UNK	6	0.4301389535262367	2.5124207331803235e-4	0.0011767662327346574
RBMX	4	0.43011126113666837	3.893309245621686e-4	0.0034907584465078624
RRP8	4	0.4298858681339586	3.9239058035748316e-4	0.0034907584465078624
RBM45	4	0.4298143541439996	3.933659351240079e-4	0.0034907584465078624
RBM14	11	0.4296576027763156	0.007100321358952797	0.05447329888428605
DDX23	2	0.429530848379187	3.6758006281647765e-5	3.13104168614899e-4
NXF1	4	0.4294854211052555	3.9788065508441687e-4	0.003504860476405378
UTP15	6	0.42938449500267345	2.5832078065091e-4	0.001205157972721765
LAS1L	2	0.42896173575923896	3.7739265865035844e-5	3.1916636274430314e-4
THOC5	6	0.428680809786749	2.6508728220484007e-4	0.0012318761937754334
DAZAP1	1	0.42807498088604595	2.0084438190627057e-7	3.142157501138891e-6
MYO18A	11	0.42806131019200466	0.00734001292960746	0.05572799625536365
RBM39	10	0.42759625919830313	6.847131824169381e-5	0.0024085793122666415
RBMX2	6	0.4272871593656683	2.7896970359019766e-4	0.001286299995153246
ILF3	2	0.42723467458179937	4.0868568854708526e-05	3.431800391771269e-4
USP36	4	0.42715984223449	4.311712764325585e-4	0.003770388242089088
IGF2BP3	5	0.427056813379632	4.581776162510624e-5	0.002453332872471598
EFTUD2	6	0.42705319780949474	2.8136443462520744e-4	0.0012902302612868325
SNRNP70	11	0.4270055716047125	0.007502327066605714	0.055994164989068555
SRSF7	6	0.426991439832076	2.8199969423906295e-4	0.0012902302612868325
CLK3	1	0.42696000456425315	2.1769948476291954e-7	3.3616193166637836e-6
