gene_symbol	plot_groups	pearson_r	pearson_pvalue	pearson_fdr
FLYWCH2	Rare CNS tumor	-0.5227332255674472	0.031326575120367094	0.13404787019655073
DDX42	Craniopharyngioma	-0.5227043770574971	0.0036249989603990103	0.01346748839776722
TPT1	Schwannoma	0.5226770285401132	0.06686055702722686	0.11269162996831608
PRDX1	Other CNS embryonal tumor	0.5225723579029687	0.1839443150463969	0.6542566236890497
UBA1	Other CNS embryonal tumor	-0.5225154373710894	0.18400071474255952	0.6542566236890497
NAF1	Rare CNS tumor	-0.5225144478460834	0.031410174437104525	0.13404787019655073
RBM10	Neurofibroma plexiform	-0.5224162453910705	0.12134875669323164	0.24371233892212438
SUPT5H	Meningioma	0.5224152078255562	0.0314481524074665	0.5835057919435103
MRPS35	Germ cell tumor	-0.5224068804559759	0.18410830392585395	0.9965170093839139
GOLGB1	Neurofibroma plexiform	-0.5222975007153977	0.12144862374380111	0.24371233892212438
LARP1	Schwannoma	0.5221965752046511	0.06715669656933373	0.11303134140894903
TRMT6	Rare CNS tumor	-0.5221811890129621	0.03153784810087522	0.13404787019655073
MRPS11	Choroid plexus tumor	-0.5221634312734875	0.018190891984706047	0.0512013308976302
RC3H1	Atypical teratoid rhabdoid tumor	0.5221561304991058	0.008861929249314034	0.05506396663766481
SPEN	Choroid plexus tumor	-0.522138976733861	0.018197287762443594	0.0512013308976302
MRPL22	Other CNS embryonal tumor	-0.5220994121304481	0.1844132135160941	0.6542566236890497
DDX18	Rare CNS tumor	-0.5220695777300548	0.031580695990598553	0.13404787019655073
EIF1B	Mesenchymal tumor	-0.5219963231651465	0.03160884289013032	0.2954085218418269
FAM98A	Schwannoma	0.5219402230067426	0.06731508236540563	0.11306054236521848
RBM23	Craniopharyngioma	-0.5219156691536322	0.0036854127678596508	0.013624625115335855
TUBB	Germ cell tumor	-0.521910062544532	0.18460112132309897	0.9965170093839139
IMMT	Schwannoma	0.5218623159950828	0.0673632687565151	0.11306054236521848
MRPS11	Rare CNS tumor	-0.5218424902640415	0.03166801336306347	0.13404787019655073
PPIL2	Mesenchymal tumor	0.5217947705266079	0.031686385593900246	0.2954085218418269
HSPA9	Rare CNS tumor	-0.5217580988531433	0.03170050984377889	0.13404787019655073
RBM15	Meningioma	0.5217240480395348	0.03171362898137481	0.5835057919435103
SARNP	Meningioma	0.5216540575740566	0.03174060806601163	0.5835057919435103
PPIL4	Craniopharyngioma	-0.52164548560167	0.0037063057995754245	0.013624625115335855
EIF4A2	Germ cell tumor	-0.5215536179126126	0.18495512888676943	0.9965170093839139
PRMT1	Craniopharyngioma	-0.5215482475798369	0.0037138499099796003	0.013624625115335855
FRG1	Other CNS embryonal tumor	-0.5215151639103649	0.1849933415951463	0.6542566236890497
SF3B5	Germ cell tumor	-0.5214925106609349	0.18501585466928888	0.9965170093839139
AQR	Craniopharyngioma	-0.5214785266184031	0.0037192672316591867	0.013624625115335855
PPP4R2	Craniopharyngioma	-0.5213154346490615	0.0037319659274748186	0.013624625115335855
LBR	Other CNS embryonal tumor	-0.5212940679563172	0.18521313190258767	0.6542566236890497
CPSF2	Craniopharyngioma	-0.521271180477776	0.00373541805245458	0.013624625115335855
MBNL1	Mixed neuronal-glial tumor	-0.5212586993757891	1.1853166746500173e-5	3.0766698033306966e-4
HNRNPA1	Choroid plexus tumor	-0.5211443809297243	0.01845893831342394	0.05181532566568179
BCLAF1	Other CNS embryonal tumor	0.5209493176299428	0.18555612407065522	0.6542566236890497
CALR	Atypical teratoid rhabdoid tumor	-0.5208352039266293	0.009066417104388328	0.056042671531270856
PRPF31	Mesenchymal tumor	0.5207643072564668	0.03208511471627312	0.2954085218418269
ZC3H7B	Craniopharyngioma	-0.5207637194089113	0.003775199369833845	0.013695564421975287
DDX50	Other CNS embryonal tumor	-0.520723733316705	0.18578074108305906	0.6542566236890497
EIF3D	Other CNS embryonal tumor	0.520687368314817	0.18581696371037665	0.6542566236890497
DAP3	Craniopharyngioma	-0.5206262179250134	0.0037860407681634895	0.013695564421975287
SNRNP70	Schwannoma	0.5206177912994777	0.06813631173849519	0.1141976052279127
CPEB3	Choroid plexus tumor	-0.5205880923312257	0.01860658733323995	0.05210718002008277
RBM7	Craniopharyngioma	-0.5205874007421866	0.003789106156746496	0.013695564421975287
NXF1	Meningioma	0.5205303924983155	0.03217615930423425	0.5835057919435103
LAS1L	Neurofibroma plexiform	-0.5205260276208596	0.12294454667812732	0.24630096788448957
POLR2J	Ependymoma	-0.5203322041765556	4.590526680401417e-6	1.5008471952312411e-4
PWP1	Mesenchymal tumor	0.5203235911331403	0.032256815585440295	0.2954085218418269
NONO	Craniopharyngioma	-0.5202469810172777	0.003816080234648769	0.013716679600060074
NCBP2	Craniopharyngioma	-0.520225231936154	0.0038178091553500537	0.013716679600060074
CPEB3	Neurofibroma plexiform	-0.5201400725117472	0.12327197818263944	0.24654395636527887
UTP15	Craniopharyngioma	-0.5199971575036003	0.003835980127623065	0.013734692325095615
CPSF1	Mesenchymal tumor	0.5199298303811708	0.03241081772301451	0.2954085218418269
ZMAT3	Rare CNS tumor	-0.5198891415994018	0.032426763401377734	0.13631991308986538
HSPA8	Craniopharyngioma	-0.519875364084718	0.003845713851026772	0.013734692325095615
ELAVL1	Atypical teratoid rhabdoid tumor	-0.5198355007208594	0.00922376570707266	0.056714014767378224
CCDC124	Schwannoma	0.5197161148641889	0.06870027009911894	0.11487304169334221
SNRPD3	Schwannoma	0.5196662256947319	0.06873156887928007	0.11487304169334221
RC3H1	Craniopharyngioma	-0.519561924360794	0.003870861222822321	0.01378348209907058
HSPA5	Atypical teratoid rhabdoid tumor	-0.5195437956543143	0.009270103000535419	0.056714014767378224
MRPS21	Rare CNS tumor	-0.5195323793383432	0.03256683383921481	0.13631991308986538
PNPT1	Neurofibroma plexiform	-0.5193930049191059	0.12390730309499202	0.24721041936962473
PSIP1	Rare CNS tumor	-0.5193470653779079	0.03263977366167833	0.13631991308986538
SNRPD1	Meningioma	0.5192938936853732	0.03266072519650391	0.5835057919435103
API5	Other CNS embryonal tumor	-0.5192891015021197	0.18721261039673023	0.6542566236890497
ZBTB11	Rare CNS tumor	-0.5191984543243557	0.03269835753169068	0.13631991308986538
NDUFV3	Neurofibroma plexiform	-0.5191166163947994	0.12414286484717373	0.24721041936962473
RPUSD4	Other CNS embryonal tumor	0.5190923291107967	0.1874094605334071	0.6542566236890497
RPS27	Mixed neuronal-glial tumor	-0.5190602820614943	1.3092438865446645e-5	3.2676978922494866e-4
UTP20	Schwannoma	0.5190364894348048	0.06912750497994223	0.11522103508500323
FLNB	Schwannoma	0.519028368907215	0.06913262105100193	0.11522103508500323
YTHDF1	Mixed neuronal-glial tumor	-0.5189857816725602	1.3136473938691404e-5	3.2676978922494866e-4
PEF1	Neurofibroma plexiform	-0.5189749066234906	0.1242637496485345	0.24721041936962473
RBM8A	Choroid plexus tumor	-0.5189578150952998	0.01904473048645858	0.053209282131955714
RPS17	Germ cell tumor	-0.5188812286384703	0.18762076685536577	0.9965170093839139
ZC3H8	Craniopharyngioma	-0.5188581786444596	0.003927836275759365	0.013912780246717655
TBCA	Schwannoma	0.5188501923801057	0.06924494217311061	0.11524750124911863
DHX35	Rare CNS tumor	-0.5188329272025101	0.03284279441859441	0.136441644181108
LSM6	Craniopharyngioma	-0.5188272034558148	0.003930360419697737	0.013912780246717655
RBM20	Other CNS embryonal tumor	0.518823959439353	0.1876781137537029	0.6542566236890497
DHX34	Germ cell tumor	0.5187963921418659	0.18770572177813616	0.9965170093839139
EED	Schwannoma	0.5186726920080929	0.06935696427708986	0.11527339681658189
MSI1	Choroid plexus tumor	-0.5186488380120129	0.019128689477780084	0.05331898725932626
MRPL32	Neurofibroma plexiform	-0.5186432738785632	0.12454693271590545	0.24721041936962473
PCBP1	Neurofibroma plexiform	-0.5185359088235517	0.12463869806010344	0.24721041936962473
PRPF8	Other CNS embryonal tumor	0.5185179753854181	0.1879846709822095	0.6542566236890497
ZCRB1	Schwannoma	0.5185001215192856	0.06946599689377823	0.11529425873342361
OTUD4	Craniopharyngioma	-0.5184981216690863	0.003957262867638175	0.013951031872065218
RPS15	Ependymoma	-0.5184676197159742	5.033504476648706e-6	1.5283788004072428e-4
SAMD4B	Ependymoma	-0.5184486766085119	5.038203486628431e-6	1.5283788004072428e-4
TFB1M	Germ cell tumor	0.5183692223863017	0.1881337987964752	0.9965170093839139
RALY	Ependymoma	-0.5183437865444824	5.0642967897946025e-6	1.5283788004072428e-4
DDX20	Craniopharyngioma	-0.5182802753326888	0.0039751583598882576	0.013951031872065218
SPEN	Craniopharyngioma	-0.5182695150052237	0.003976044083538587	0.013951031872065218
EIF2S2	Rare CNS tumor	-0.5181456598805322	0.03311568834851756	0.13666619675996655
HEATR1	Rare CNS tumor	-0.5181155054777892	0.033127701410566215	0.13666619675996655
EXOSC9	Schwannoma	0.5179729390298697	0.06979982313706769	0.11568764028959207
FAM98B	Craniopharyngioma	-0.5179185806953257	0.004005023531730965	0.014011744134335737
SNRNP25	Atypical teratoid rhabdoid tumor	-0.517917432825979	0.009532001240740367	0.057958413725396396
SERBP1	Neurofibroma plexiform	-0.5177971091096102	0.12527129048673627	0.24805374738764333
RPL27	Rare CNS tumor	-0.5177606711528836	0.03326931281571525	0.13677384157571823
DNAJC8	Schwannoma	0.5177086778503315	0.0699675829646633	0.11580507152738592
CPSF1	Non-neoplastic tumor	0.517578728051962	0.006768106037004493	0.793570652353486
SUMO2	Choroid plexus tumor	-0.5175728915849422	0.019423365681254783	0.054014161439946286
MRPL15	Atypical teratoid rhabdoid tumor	-0.5175225772281236	0.009596502133535195	0.057958413725396396
DDX52	Craniopharyngioma	-0.5173987409242177	0.00404828285551862	0.01412191693785565
NIP7	Atypical teratoid rhabdoid tumor	-0.5173838422498139	0.00961925055962153	0.057958413725396396
NQO1	Neurofibroma plexiform	-0.5173330337402954	0.12566966797800733	0.24843127752346572
RPS16	Ependymoma	-0.5171125014704897	5.38020531696776e-6	1.5649031895205939e-4
UBFD1	Neurofibroma plexiform	-0.5170637113187294	0.1259012228152842	0.24847832093577543
SRP19	Other CNS embryonal tumor	-0.5170407434157458	0.18946841434243508	0.6542566236890497
NOC3L	Craniopharyngioma	-0.516951989217053	0.004085778755954923	0.014211404368538861
MRPL4	Ependymoma	-0.5168449907534516	5.451234559927302e-6	1.5649031895205939e-4
SNRPN	Rare CNS tumor	-0.5167348289888302	0.0336813245688807	0.13743570587868711
MKI67	Schwannoma	0.5166474326542866	0.07064413570251878	0.11676312885824333
DUS3L	Meningioma	0.5166238769971503	0.03372611932700064	0.5857125112701456
CPSF6	Rare CNS tumor	-0.5165636385897153	0.03375045851789274	0.13743570587868711
SMG1	Meningioma	0.5165329172189691	0.033762876589507135	0.5857125112701456
ANXA7	Germ cell tumor	-0.5164762456345064	0.190037037878599	0.9965170093839139
SUB1	Craniopharyngioma	-0.5163788855313762	0.004134313957545505	0.014338661124435279
SORBS2	Other CNS embryonal tumor	-0.5160209981250827	0.19049627196282304	0.6542566236890497
RBM8A	Neurofibroma plexiform	-0.5159524052212416	0.12685948363113836	0.2499570715368064
TFB1M	Craniopharyngioma	-0.5158773840658766	0.0041771888886096425	0.014412080251903187
TFAM	Craniopharyngioma	-0.5158504384574049	0.004179503273051924	0.014412080251903187
RPL17	Rare CNS tumor	-0.5158303713009804	0.0340478118617252	0.13743570587868711
THOC7	Rare CNS tumor	-0.5156504828636596	0.03412106494006652	0.13743570587868711
DHX36	Craniopharyngioma	-0.515566288056855	0.004203976033329149	0.014454931919756386
THOC2	Other CNS embryonal tumor	0.5155551001807086	0.1909668590715176	0.6542566236890497
MRPL15	Choroid plexus tumor	-0.5155462757538171	0.01998823121395278	0.055455720554059694
PRPF39	Rare CNS tumor	-0.5154631100075655	0.03419749382764991	0.13743570587868711
NOP2	Other CNS embryonal tumor	0.5152794650175775	0.19124555858077436	0.6542566236890497
RBPMS2	Rare CNS tumor	-0.5152095021100781	0.034301148164250284	0.13743570587868711
PA2G4	Rare CNS tumor	-0.5151405769825449	0.034329360622087336	0.13743570587868711
RPS18	Other CNS embryonal tumor	-0.5151218222760718	0.1914050508406596	0.6542566236890497
DDX47	Choroid plexus tumor	-0.5150853604419777	0.02011850740093214	0.05568765505640845
METAP2	Schwannoma	0.5150354378690494	0.07168054267828207	0.11831249792893242
HSPA5	Rare CNS tumor	-0.5150276246817646	0.03437563264074781	0.13743570587868711
CEBPZ	Non-neoplastic tumor	-0.5149078897806633	0.007109731038683851	0.793570652353486
OTUD4	Neurofibroma plexiform	-0.5147802549393924	0.1278750892603974	0.2515029691522695
HADHB	Craniopharyngioma	-0.5147751210467646	0.004272762473850268	0.014623759771965972
MRPL43	Craniopharyngioma	-0.5147104259180306	0.0042784295556056555	0.014623759771965972
TFIP11	Choroid plexus tumor	-0.5147103711965433	0.02022499496361791	0.05585282173980594
NXF1	Other CNS embryonal tumor	0.5146721617077885	0.19186037449546609	0.6542566236890497
YTHDF1	Ependymoma	-0.5145994528280959	6.083011733939605e-6	1.704691621630218e-4
ELAVL1	Rare CNS tumor	-0.5145875514924161	0.034556367716956374	0.13743570587868711
ALDH18A1	Craniopharyngioma	-0.5145827066988874	0.004289636199776685	0.014623759771965972
POLR2C	Rare CNS tumor	-0.5145032283792706	0.03459108137825064	0.13743570587868711
RPN1	Neurofibroma plexiform	-0.5144800660313983	0.12813599333923423	0.2515029691522695
ZFP36L2	Mixed neuronal-glial tumor	-0.5144337136093877	1.6103970589255466e-5	3.85231596850104e-4
RBM27	Craniopharyngioma	-0.51442986211946	0.004303080413778883	0.014628035400948043
POLR2I	Germ cell tumor	-0.514416767972539	0.1921192401783141	0.9965170093839139
KCTD12	Meningioma	-0.5143897916475888	0.03463782239146091	0.5919040111661905
MOV10	Schwannoma	0.5143872878364238	0.07210024392044495	0.1188410917033541
RPL37A	Neurofibroma plexiform	-0.5143203685634036	0.12827492573819765	0.2515029691522695
CIR1	Other CNS embryonal tumor	0.5142131545645292	0.19232575418902037	0.6542566236890497
RPL36A	Schwannoma	0.514140103610281	0.07226075671194525	0.11894160367875285
ZNFX1	Mixed neuronal-glial tumor	-0.5140935711991885	1.6349018708923034e-5	3.85231596850104e-4
APEX1	Ependymoma	-0.514004262148814	6.261594516301923e-6	1.7139294757412472e-4
PHF5A	Mixed neuronal-glial tumor	-0.5139484537424212	1.6454615945858715e-5	3.85231596850104e-4
CCDC137	Choroid plexus tumor	-0.5138698281048567	0.02046531885839791	0.05638597089623259
RBM3	Rare CNS tumor	-0.5138369554850141	0.03486630662256877	0.1377680012383679
DIDO1	Neurofibroma plexiform	-0.5137897930068747	0.1287371805920289	0.2519961832865247
DDX24	Mesenchymal tumor	0.5137637891695496	0.03489663191280301	0.3064204118698347
FASN	Rare CNS tumor	-0.5136943125501211	0.03492544657444655	0.1377680012383679
USO1	Mesenchymal tumor	-0.5136712909808122	0.03493499852334183	0.3064204118698347
DIDO1	Choroid plexus tumor	-0.5136678595918821	0.02052340199195531	0.05641571100553614
RBMX2	Rare CNS tumor	-0.5133433658469928	0.035071275656260795	0.1377680012383679
MRPL28	Neurofibroma plexiform	-0.5133405189607517	0.12912940697097794	0.2523509325772706
URB2	Craniopharyngioma	-0.513145850376954	0.00441745069541858	0.014893863139276441
SECISBP2L	Craniopharyngioma	-0.5131437905998912	0.004417636230253636	0.014893863139276441
UTP20	Craniopharyngioma	-0.5131340608288161	0.004418512731318678	0.014893863139276441
TSNAX	Atypical teratoid rhabdoid tumor	-0.5130545666981556	0.010351894098496548	0.060924686281877825
CWC27	Rare CNS tumor	-0.5130106664639206	0.03520995128624503	0.1377680012383679
RSRC2	Mesenchymal tumor	0.5129877326842367	0.035219525934892325	0.3064204118698347
PUM2	Choroid plexus tumor	-0.5129470093438583	0.02073177834447179	0.056731505681148965
PPIL2	Choroid plexus tumor	-0.5129414501731959	0.02073339184994212	0.056731505681148965
PPIB	Atypical teratoid rhabdoid tumor	-0.5129360439058835	0.010372582509098052	0.060924686281877825
MAGOH	Rare CNS tumor	-0.51289919788510685	0.03525650707367017	0.1377680012383679
GTF2E2	Craniopharyngioma	-0.5128106586841832	0.004447730868107831	0.014910068932197859
SAFB2	Atypical teratoid rhabdoid tumor	0.5128003454152731	0.010396310927195505	0.060924686281877825
EFTUD2	Other CNS embryonal tumor	0.5127755311969079	0.19378720341300837	0.6542566236890497
AKAP1	Craniopharyngioma	-0.5127338027678853	0.0044546987158615775	0.014910068932197859
SRPK3	Germ cell tumor	0.5127231397350107	0.19384057383180553	0.9965170093839139
CLK1	Atypical teratoid rhabdoid tumor	0.5127052539131941	0.010412965474859056	0.060924686281877825
TNRC6A	Other CNS embryonal tumor	0.5127024454804481	0.1938616569109294	0.6542566236890497
PPP1R8	Neurofibroma plexiform	-0.5126217708194379	0.12975842443375268	0.25269296041164996
TXN	Schwannoma	0.5126037282558238	0.07326403273692637	0.12042712396234803
EIF1B	Atypical teratoid rhabdoid tumor	-0.5125728744476529	0.010436187435130946	0.060924686281877825
RPS15A	Atypical teratoid rhabdoid tumor	-0.5125694608933564	0.010436786805231218	0.060924686281877825
RPS19	Other CNS embryonal tumor	-0.5125629981689952	0.19400375594754585	0.6542566236890497
MRPS12	Neurofibroma plexiform	-0.5125001202255316	0.12986507469220232	0.25269296041164996
SRP54	Mixed neuronal-glial tumor	-0.5124912172519972	1.7550701267642266e-5	4.0036775376480605e-4
SMG1	Craniopharyngioma	-0.5124692366501327	0.004478755908111328	0.014910068932197859
CLK3	Mesenchymal tumor	0.5124462442125467	0.03544617058794059	0.3064204118698347
ZC3H10	Neurofibroma plexiform	-0.5124166659688171	0.12993826977689357	0.25269296041164996
HSPD1	Schwannoma	0.5123767933304254	0.07341304512292127	0.12050630346413586
NOC2L	Mesenchymal tumor	0.5123650975155836	0.03548023091126153	0.3064204118698347
HSPA8	Choroid plexus tumor	-0.5123512885258775	0.02090525073389566	0.056848577170473584
LARP4	Craniopharyngioma	-0.5123122333463619	0.004493084713391199	0.014910068932197859
LSM3	Craniopharyngioma	-0.5123103904385411	0.00449325313730913	0.014910068932197859
RBM10	Choroid plexus tumor	-0.5122982946123469	0.020920738170219656	0.056848577170473584
MRPS28	Choroid plexus tumor	-0.5122554447214933	0.02093326769381289	0.056848577170473584
MRPL39	Mixed neuronal-glial tumor	-0.5122075890698732	1.777176796443444e-5	4.0036775376480605e-4
RPP30	Craniopharyngioma	-0.5121688023769868	0.004506209039936635	0.014910068932197859
CLP1	Atypical teratoid rhabdoid tumor	-0.512147887427287	0.010511027960664738	0.060924686281877825
QKI	Ependymoma	-0.5121426504108094	6.852309049684139e-6	1.832992670790507e-4
HNRNPU	Choroid plexus tumor	-0.5121409201783823	0.02096678453898439	0.056848577170473584
UBTF	Craniopharyngioma	-0.5121242119199686	0.004510295851989852	0.014910068932197859
STRBP	Rare CNS tumor	-0.5120232984921252	0.03562397107903218	0.13874599262359902
SARS2	Other CNS embryonal tumor	0.51198199531642	0.19459640026931144	0.6542566236890497
