gene_symbol	clusters	pearson_r	pearson_pvalue	pearson_fdr
NVL	6	0.31729220864107155	0.007014694771867386	0.02196717683187283
RAN	6	-0.3172797987983786	0.007017038137287151	0.02196717683187283
KTN1	5	-0.31724780759344984	0.011294058458465818	0.019071889247653184
TSEN2	7	0.3171617052132495	0.0031009234972753023	0.015561030049335482
SRP14	7	-0.31715949494355516	0.0031011422165595267	0.015561030049335482
EIF3C	5	-0.3171051869138209	0.011332838172001956	0.0191099577771437
SMU1	7	-0.31704787131924067	0.0031122060098670965	0.015561030049335482
SPATS2	6	0.3170148170034148	0.007067239303637024	0.022066718554845814
ARF1	4	-0.31699960925659787	0.0020783743368349146	0.007666456280211807
DDX49	5	-0.3169795924877439	0.011367083705631309	0.019140282577293347
RPS24	5	-0.3168641205180149	0.011398648173621809	0.019166012714789814
RPS6	5	-0.3167872058812754	0.011419714996835396	0.019174043582418348
NIP7	6	-0.316698234244761	0.007127629593142825	0.0221974750186448
PDIA3	4	-0.31656713746228937	0.002109492724059125	0.0077568494210700735
SLC25A11	6	-0.3165142852543828	0.007162926803012335	0.0222496094217922
SRRM2	1	-0.3162830411952646	2.2026688399865666e-4	0.005905051379829533
FSCN1	1	-0.31587134333872996	2.2470421292467818e-4	0.005905051379829533
FDPS	6	-0.31585273326461966	0.007291140753685401	0.022473824165685503
THOC6	6	-0.315803842699721	0.00730069554803567	0.022473824165685503
NOC3L	6	-0.31580092144927363	0.007301266802356795	0.022473824165685503
EEF2	6	-0.31570403218452264	0.007320235861190831	0.022473824165685503
SYF2	6	-0.3156602161104234	0.007328828397650569	0.022473824165685503
PDCD7	7	0.3156457103602135	0.003254224189553303	0.016202754893364136
EIF4B	5	-0.315594692243525	0.011750680694703803	0.019701639854225607
HNRNPK	4	-0.31555724575588107	0.0021838011897506184	0.008004996236179611
NKRF	1	-0.31552923196642724	2.2845446885799706e-4	0.005905051379829533
REPIN1	4	-0.3154569128307933	0.002191311073428835	0.008007501212249295
TNRC6A	4	-0.31534664176322297	0.0021995916611377894	0.008012798194144804
CPEB4	6	-0.31522522672387243	0.0074146130272530544	0.022668886022068072
RBMXL1	5	-0.31509121470517837	0.011892885200456393	0.019902858184595883
ACTN4	6	-0.31506498542262507	0.0074464356330016445	0.022668886022068072
UBFD1	5	-0.31505027579792005	0.011904513306674172	0.019902858184595883
PCF11	7	0.3149946219427972	0.0033221189778940776	0.01647159409541624
KPNB1	6	-0.31497379775452494	0.007464598184103118	0.022668886022068072
SYNE1	6	0.31495641405087976	0.007468065036461124	0.022668886022068072
DUS3L	4	-0.3149447708246223	0.00223000852131309	0.008098451998452801
SNRNP48	7	0.31478696423344804	0.0033440381374954427	0.016511188303883748
MRPS27	6	-0.3147019483524308	0.007518975302009837	0.02276578633108534
ILF3	5	-0.3144748869241215	0.012068987081732789	0.020149216730779424
MRPS12	4	-0.31434302557497407	0.0022762623032978537	0.008240912598050562
GLRX3	6	-0.31423904320923457	0.007612368271924342	0.022990502665081326
ATXN2L	1	-0.3139522792887647	2.4650372249034866e-4	0.006163695965152705
SECISBP2L	5	-0.3139184698054725	0.012229901914205244	0.020388944126090044
SMG1	7	0.31356590502081516	0.0034755613780506752	0.017089378560124692
FAM120C	4	-0.3134922603303105	0.002343131923587067	0.008456903834977322
SUB1	6	-0.31344342461566194	0.007775265100095005	0.023423474510085206
SRSF6	1	-0.313398114425415	2.531542799328953e-4	0.006163695965152705
GTF2E2	1	-0.3133275713682978	2.5401270167576325e-4	0.006163695965152705
GRSF1	6	-0.3133262944957999	0.007799502727430388	0.023437603434057732
PCBP1	5	-0.31320755666589906	0.012438191068490218	0.020706861227175372
TRIM28	4	-0.3131863637684338	0.002367604100089437	0.008519017206763525
ZC3H4	5	-0.3130721317654857	0.012478214400932523	0.020744150211719745
EIF3A	5	-0.31284726124038004	0.012544918033906309	0.020825625565455187
SART1	4	-0.3127446736983237	0.002403345955458794	0.008621176776003563
NAP1L1	6	-0.31272355427366666	0.007925276941544842	0.023737161049108262
UBAP2	6	0.31265932613438513	0.007938783636941128	0.023737161049108262
SUPV3L1	1	-0.31256438044255264	2.6347386078202727e-4	0.006265408409396609
ZFP36L2	5	-0.3124444555066076	0.012665172587761954	0.020995645261684254
RBM22	6	-0.3123696938626229	0.007999941883753074	0.023860523180646607
DDX51	4	-0.3123285700009497	0.0024374607668638964	0.008716894754668752
MRPL2	6	-0.31209563098740595	0.008058192031656922	0.02397462095770881
SF3B2	4	-0.3120713087345232	0.0024587700164405944	0.00876637455709671
MRPS7	6	-0.31178260378593675	0.00812517777963887	0.024098412598331585
MYO18A	6	0.31171365554774133	0.00813999758325629	0.024098412598331585
DCAF13	6	-0.31156896417507685	0.008171174639638507	0.024131129046617166
CLK2	5	-0.3113742085487445	0.012989531671730576	0.021503064384847944
MRTO4	5	-0.31124073808108144	0.013030480614922324	0.021540555735623
EIF4E	6	-0.31118212475988777	0.00825504182137208	0.024289558839657985
TOP1	1	-0.31117749935294886	2.8150746473798883e-4	0.0065629877563425235
EIF3L	7	-0.31107831947318537	0.0037578918969662376	0.01836440708230188
SSB	6	-0.3110705603669186	0.008279368615671969	0.024289558839657985
SLC3A2	4	-0.3110599869532917	0.0025441728179824673	0.00904337792573768
SCNM1	6	-0.3110420474060526	0.008285595967823283	0.024289558839657985
NOMO1	7	-0.31101051661395684	0.0037658657561176006	0.01836440708230188
ZCCHC3	5	-0.310901560027708	0.013135042228549283	0.021682727148947128
SNRNP48	5	-0.31084248342951526	0.01315332810904694	0.021682727148947128
RBM7	4	-0.3107786658490948	0.002568398945437277	0.009101909253770168
NME1	6	-0.31074414643210907	0.008350904307285755	0.024421303083989317
CPEB2	6	-0.3106494930656446	0.0083717490697915	0.02442269375834552
URB1	6	-0.31041746239679774	0.008423040003002012	0.024479256899034144
CDK11B	7	0.3103794809101101	0.0038408049765260737	0.018653089742554904
TCP1	6	-0.3103771871043165	0.00843197089182744	0.024479256899034144
SRSF4	5	-0.31029737011799474	0.013323094289074546	0.021931862906630406
NOL8	1	-0.31019478878951945	2.9497037363645595e-4	0.006744611043341272
MRPL14	6	-0.3100918220201057	0.008495487059951973	0.024604079673629025
RBM42	5	-0.3100523729002383	0.013400007478518182	0.02202766592488254
CNOT4	6	-0.30997065568375465	0.008522582387606004	0.024623075380095418
RPS28	4	-0.3099604250170671	0.0026400455417081477	0.009327630784408606
TRPT1	5	-0.3099424743540636	0.013434632593297082	0.022053783211033004
TXNL4B	7	0.3099139698318441	0.003896936730737681	0.018796043841012647
POLR2D	7	-0.30987257390343204	0.003901963531551992	0.018796043841012647
RPL19	5	-0.3098670318897162	0.013458446426744368	0.022062105075596267
EIF3E	6	-0.30978717847111986	0.008563755577315995	0.024682555137504513
XRN2	1	-0.30971370969412054	3.017761439066878e-4	0.006770034624623619
POLRMT	4	-0.30966410733656025	0.0026664313585795644	0.009392564515356843
ARL6IP4	7	0.3091819419314852	0.003986685725397222	0.019126407225083835
MRPL14	7	-0.3089234581148081	0.004018814073598388	0.01920280111779875
CPSF6	6	0.30875212228099713	0.008799300863478288	0.025300627662615028
BUD31	5	-0.30847506211624615	0.013904401064301361	0.022761446526679698
SYF2	5	-0.3083175108771611	0.013955669185617867	0.02279268936272732
RPL4	5	-0.3082974257721421	0.013962216678442139	0.02279268936272732
HSPA1B	7	0.30815860483797697	0.004115237671373611	0.019526512553327657
XRCC5	7	-0.3081250284125949	0.004119517416313852	0.019526512553327657
RTF1	4	-0.3080633007684725	0.002813117050001543	0.009861798816457844
GPATCH8	4	-0.30802774528708826	0.0028164557574709105	0.009861798816457844
ALG13	5	-0.30782665005971976	0.014116442738883555	0.023012538924745075
UBE2O	4	-0.3077392318813055	0.002843679378501693	0.009926467053814204
DHX38	4	-0.3076531299698092	0.002851849443423177	0.009926467053814204
TSEN2	5	-0.30762146242587635	0.014184119491805655	0.02309088332206813
USP10	6	-0.30757545036006756	0.009073931302612191	0.026027855578545492
TUT1	7	0.307476081287699	0.004203016601723047	0.019842926984230323
ZNF346	6	0.3074253279952151	0.009109501991728733	0.026067524792560266
USP10	5	-0.30727922699971755	0.01429761962983477	0.023243505945187187
EIF4A1	1	-0.3070799897696521	3.416819848651253e-4	0.007523331111196926
R3HDM1	5	-0.30682777714635306	0.014448534282764587	0.023456448070088162
POP1	7	0.3067423042660209	0.004299243503274866	0.020216680759447287
TCF25	6	0.30659251188192393	0.009309052652667888	0.026575128882259044
RBM3	5	-0.3065686808708473	0.014535764364313647	0.023565557378508486
C1orf52	4	-0.3065139414941622	0.0029619462176017713	0.010279180216706738
DHX36	1	-0.3064727253930295	3.51550285576017e-4	0.007579502319732646
ILF3	7	0.3062106850453761	0.004370179684037013	0.02046902342128008
CLP1	1	-0.30614513971488005	3.5698244735494377e-4	0.007579502319732646
EIF4G2	4	-0.3060587938325138	0.003006989455206191	0.010404715725536466
SPATS2	5	-0.30604820858219683	0.01471236104155568	0.023819049444169238
PPIG	5	-0.30563912111363284	0.014852455966685801	0.024012830594490643
RPS23	4	-0.305619285391152	0.003051067014149176	0.01052524560636982
GPATCH1	4	-0.30553319166257165	0.003059768756838967	0.01052524560636982
LSM3	7	-0.3054127342288706	0.004478609102010316	0.020894298369615056
RPL24	1	-0.30526891641048454	3.7189594724778446e-4	0.0077576189697827315
SYNE1	5	-0.30518828812938975	0.015008173013227885	0.02421468911661228
EIF3CL	5	-0.30515865756889654	0.015018456291526731	0.02421468911661228
MRPS26	5	-0.30509269458657534	0.015041370460906438	0.02421845832077548
SERPINH1	4	-0.305011442731748	0.003112981112793935	0.010676979079845864
TIA1	6	0.3047876854485692	0.009754639774668783	0.02778102871693081
MRPL39	7	-0.30470732693057495	0.004576449174852924	0.021224825069499104
YTHDC1	7	0.30464432964465665	0.004585278664803182	0.021224825069499104
ENOX1	5	-0.30453462379811147	0.015236437148129634	0.02449902530512101
TOP1	4	-0.3045150087451878	0.0031643801958460564	0.010801584449103995
MTDH	4	-0.30448292463465104	0.003167728090785826	0.010801584449103995
BCAS2	7	-0.3044528579457568	0.004612207748898286	0.021266405379161357
LSM4	5	-0.30439914336589746	0.015284118936626779	0.02454216642347847
TOP2A	5	-0.30379245861989224	0.015499213508127833	0.02485364345921861
ZNF346	4	-0.30378761744831184	0.0032410656969580932	0.011019623369657517
USP36	6	0.30361120287601545	0.01005500609799352	0.028568607373209074
PPRC1	5	-0.3035862789551453	0.015572901573856896	0.024937830139359955
PPWD1	6	0.3034497502870537	0.01009684854802371	0.028619672361892265
RSL1D1	5	-0.30336319660093547	0.015652968959781074	0.025031989763128155
SERBP1	4	-0.30333516781589226	0.0032896010745830633	0.01115231809388998
PDAP1	1	0.30325042811142255	4.084676900583781e-4	0.00837358764619675
NUFIP2	7	0.3032503201653154	0.004784573529859693	0.021771198108285563
NSUN5	4	-0.30323912928866903	0.0032999867248495567	0.01115528653673928
SON	5	-0.3031982394322589	0.015712401269304815	0.02509293934053157
SRP19	7	-0.3031611132543213	0.004797585126913791	0.021771198108285563
SMU1	6	-0.3031389828927172	0.010177814783054996	0.02878113189830882
NBPF10	7	0.303137824170741	0.004800987210926641	0.021771198108285563
RPL21	7	-0.3031045816761293	0.004805847008330047	0.021771198108285563
PNO1	7	0.3030374602610879	0.004815672965788548	0.021771198108285563
FASTKD3	7	-0.3029267432556766	0.004831919917703885	0.021771198108285563
ISY1	7	0.30273836645497637	0.00485967482230133	0.02181331312282983
GNL3L	4	-0.3027314976551623	0.0033553715649228097	0.011309916223144988
RRS1	5	-0.3027186895882171	0.01588627840133726	0.025336246176658472
RBMS3	5	-0.30265532490385555	0.015909376365831444	0.025338749638137495
SAMD4B	1	-0.30258964040307024	4.211434739774754e-4	0.00848711170439353
ZFR	4	-0.30253534434629537	0.00337699468570683	0.011319368055732247
PABPC1	4	-0.30253099500330105	0.0033774755494512245	0.011319368055732247
RBM20	7	0.30228089281854703	0.004927668006063896	0.022035043725229124
CGGBP1	6	-0.30205523198703443	0.010464610993256001	0.029522514308032814
CPSF1	1	-0.3020468137505872	4.31826990898491e-4	0.008557371536305097
HSPA7	7	0.3019413077109625	0.004978684591998925	0.022155657062988447
BCLAF1	4	-0.3018890414820273	0.0034491257823103974	0.011526565648575774
SRPK1	7	0.3018529584001725	0.004992034123053093	0.022155657062988447
PSIP1	4	-0.3017815791534362	0.0034612519665623816	0.011534228854482027
TNRC6A	6	0.3015213063328885	0.010608472662392412	0.029825148929329803
SARS2	7	0.3014828846487971	0.005048298006279152	0.022321765438211925
DDX21	6	-0.30147277636231196	0.010621633521954818	0.029825148929329803
EIF4G1	5	-0.3013862547701397	0.016378083638410874	0.026050006003256215
ZC3H14	4	-0.3013581244988957	0.0035094073037135595	0.011629886820862523
SUPT6H	4	-0.30135480795382324	0.0035097868155032678	0.011629886820862523
TBRG4	7	0.30132427101324083	0.00507258451777994	0.02234577194635401
SAMSN1	1	-0.30125008178647217	4.4796118489579597e-4	0.00862390103855598
HSD17B10	7	-0.3011001551324312	0.005107077314236891	0.0224143948791508
RPUSD4	5	-0.30091563882369593	0.01655487839679639	0.026239217938401865
DNAJC2	5	-0.3009027774386588	0.016559732843151376	0.026239217938401865
NOP58	5	-0.3008916751160481	0.016563924323052325	0.026239217938401865
MRPL22	1	-0.30084436144235394	4.563892035130053e-4	0.00862390103855598
FNDC3A	1	-0.3008179229608699	4.5694345284190635e-4	0.00862390103855598
RBMXL1	6	-0.30059453882787907	0.010862268858390815	0.030429580283202307
SNRPD3	7	-0.30057249680906895	0.00518911022677885	0.02269038973702191
NFX1	7	0.30034723353846626	0.005224485545358818	0.022761085923713967
ZNFX1	5	-0.3002709064476563	0.01679973426734848	0.02653957825656209
RPL27A	5	-0.3002327979411895	0.016814303599374088	0.02653957825656209
FMR1	5	-0.30021482912019243	0.016821177042816753	0.02653957825656209
PSMC1	6	-0.30000986948026115	0.011025082161999355	0.030813691170716143
GANAB	1	-0.29999568502586227	4.7449363860633213e-4	0.00880407944049612
MRPL37	4	-0.29982454289698285	0.0036888620607561083	0.012188831541596943
RPL18A	5	-0.29968973944833044	0.01702309932273167	0.02682220602791858
SART3	6	0.2996337361523826	0.01113094155236849	0.03103720679369725
PPRC1	4	-0.2996090168697301	0.0037147288737534954	0.012239822946384411
WDR75	1	-0.29950760355664435	4.85203259681903e-4	0.00880407944049612
GRN	4	-0.29950207086338165	0.0037276243036580424	0.012247908426304997
SECISBP2	5	-0.2994571708188827	0.01711319370960247	0.02692811363128624
CPSF1	6	0.2993644489899802	0.011207271361491659	0.031131064255233314
ELAC2	5	-0.2993226653071788	0.017165485518571708	0.02697433438632697
FSCN1	6	-0.2993001985994921	0.01122555025199897	0.031131064255233314
MEX3C	1	-0.2992822819559364	4.902221190812435e-4	0.00880407944049612
KHSRP	6	-0.2992407208287016	0.01124249443078901	0.031131064255233314
ZC3HAV1	5	-0.29904264661749036	0.017274787174552	0.027109899339263607
SNRPF	4	-0.2989699983481684	0.0037923775451276973	0.012407336519452689
CIRBP	5	-0.298959276537324	0.017307444364793048	0.02712498271286474
SND1	4	-0.2989298773597123	0.0037973007762007803	0.012407336519452689
CCT3	6	-0.29882948309202095	0.011360257757320929	0.03138467523278293
YWHAH	4	-0.2987912360183745	0.003814357389371324	0.012428447827034896
APEH	5	-0.2985635420452774	0.017463179942590827	0.027332663287805058
NOP16	1	-0.29847061327631935	5.087006682334823e-4	0.00880407944049612
RPL31	5	-0.2983767728657469	0.017537095386892364	0.02741190075746655
MANF	1	-0.2983231534284482	5.121258632418953e-4	0.00880407944049612
DDX47	6	-0.2982514084090937	0.011527607232366937	0.03177379556691484
RPL26	1	-0.29815518187334966	5.160533832849979e-4	0.00880407944049612
ZFP36	6	-0.2981270739459105	0.011563879664630362	0.0318006690777335
CPSF4	1	-0.2980586687681902	5.183225911141535e-4	0.00880407944049612
MECP2	4	-0.2980232163091515	0.003910090096517351	0.012705084995054993
FDPS	4	-0.2979203999665098	0.003923067535757013	0.012712039280229216
CISD2	5	-0.29780643609316315	0.017764468301746727	0.027730476380843368
DDX28	1	-0.2976757361212544	5.274169543325714e-4	0.008832376883118694
EIF4A3	5	-0.2974218116979112	0.01791922238911541	0.027934999671508393
IMP4	4	-0.29741048705827894	0.003987998596861094	0.012886838441096593
DDX5	4	-0.29726509802671686	0.004006686998459306	0.012911658926353754
RBMS1	1	-0.2972473394329697	5.377650917864531e-4	0.008854390032977099
SRP19	6	-0.29715973336950535	0.011849483231447471	0.03251151120024146
RRP7A	4	-0.2971342230956017	0.004023576559647029	0.012918381109219633
RPL13A	5	-0.2970832880136591	0.018056379165203005	0.028111585023073992
RBM10	4	-0.297078405290832	0.004030799220779527	0.012918381109219633
MAPRE1	7	-0.29700228779556875	0.005775529308225362	0.025027396979411483
TCERG1	5	-0.2969466261430291	0.01811200277433771	0.028152553523999414
SRRM1	7	0.29693614568667603	0.005786925546294301	0.025027396979411483
DDX42	5	-0.296901182422227	0.018130531496339468	0.028152553523999414
WBP4	6	-0.29679503486972464	0.011958736131875706	0.032736357584746516
TOP3B	1	-0.2966248478168678	5.531352160168935e-4	0.008854390032977099
SAFB2	4	-0.2965973924281177	0.004093521982157921	0.013083654727714554
DIDO1	5	-0.2965450330543078	0.018276305187687983	0.028315035361384314
LTA4H	5	-0.29652804024139817	0.018283285365039998	0.028315035361384314
CNOT1	6	-0.2964771606428204	0.012054673172059249	0.032923811237583235
TRPT1	7	0.2964496133048993	0.005871368220870087	0.02530025942447656
R3HDM1	4	-0.2964416907769175	0.0041140108098439675	0.013113409456377647
APEX1	1	-0.29631603577342136	5.60909340141609e-4	0.008854390032977099
TNPO1	1	-0.29615551064178575	5.649900573322002e-4	0.008854390032977099
TEX10	1	-0.2961172754269039	5.659660576167026e-4	0.008854390032977099
POLR2I	7	-0.29594205940423163	0.005960619675717374	0.025591790999003942
HNRNPF	4	-0.29586092289496485	0.004191243703376653	0.01332338445544936
TAF15	7	0.2957311339843058	0.005998061750906784	0.025642852915392273
EIF3A	4	-0.29572180748199184	0.00420993473508178	0.013332509059194546
CD2BP2	4	-0.29567050393394295	0.0042168464287819065	0.013332509059194546
CCDC137	7	0.2956316607486683	0.006015791654412702	0.025642852915392273
DIDO1	7	0.2952338485613147	0.006087161106874295	0.02585407136790695
EIF4A1	5	-0.29509695735546715	0.018879358742620478	0.02917955044836929
CHERP	5	-0.2950691722530685	0.018891093833183856	0.02917955044836929
PTBP1	1	-0.2948215466374627	5.999729404033486e-4	0.009237779944113724
SPTAN1	7	0.2947721946691682	0.00617092180192435	0.026116222626001266
ANKHD1	5	-0.2947393793248664	0.019030858235594673	0.029356907134069375
MRPL37	1	-0.2945985844230502	6.060107953245337e-4	0.009237779944113724
GPATCH1	6	0.2945587601437155	0.012647944843042293	0.03446564969729025
MRPL9	6	-0.2944647983908627	0.012677641031741125	0.03446823491396283
SAFB	4	-0.2943052453268911	0.004404533335697323	0.013888488179497204
STRAP	7	-0.2942788780963482	0.006261551811883409	0.026405476502070608
GNL2	6	-0.2942766907212264	0.012737273023478213	0.03455201437816827
SRSF2	5	-0.294247333629973	0.019241022751009647	0.029613495370334555
GRWD1	5	-0.2942076034049435	0.01925807844733518	0.029613495370334555
PDCD7	5	-0.29417362743189407	0.01927267413226531	0.029613495370334555
DYNC1H1	4	-0.29416213381062223	0.004424632095847084	0.013914459647261743
HNRNPA2B1	4	-0.29406132499450577	0.004438838825804257	0.013921812680931534
GNL3	1	-0.29402802519607135	6.217170419581745e-4	0.009357234973269233
SF1	7	0.2938781371527178	0.006336038057023865	0.026624840771536453
POLR2E	5	-0.29377789786180575	0.01944337045101523	0.029836827928089865
MFAP1	6	-0.2937130266830953	0.012917416075272196	0.0349615843662559
RPL27	1	-0.2936508687957691	6.323039183332578e-4	0.009397616986228045
SEC23IP	5	-0.2936475463133405	0.01949987830347383	0.029884579118735283
ALG13	4	-0.29355001232762046	0.0045115245200675344	0.014112048698771248
EIF1B	7	-0.2934416138702313	0.006418065057558613	0.026711357791507972
EXOSC10	7	0.2933847030146206	0.006428827984644923	0.026711357791507972
DCN	5	-0.2933476696822773	0.01963040718236065	0.030045499679633922
MRPL42	7	-0.293300567526247	0.006444768814071532	0.026711357791507972
TXN	7	-0.29328990317771125	0.006446791838288	0.026711357791507972
CPSF1	4	-0.29325819959654476	0.004553480650382331	0.014157928169582673
RPGR	4	-0.29322010888107297	0.004558982801176968	0.014157928169582673
MRPL45	4	-0.2931964629201619	0.004562401405031756	0.014157928169582673
FASTKD1	1	-0.29318331477121745	6.456583279171049e-4	0.009477626566585651
REPIN1	5	-0.2931516028976458	0.019716151895383883	0.03012138197334855
TSEN34	5	-0.2931173398170458	0.01973116865034132	0.03012138197334855
EIF3L	4	-0.2930556771343576	0.0045828027424944	0.014183714028881083
CTNNA1	5	-0.29291920613322225	0.019818197409627585	0.030215049677631695
EXOSC10	6	0.2928961148001653	0.013182406116577422	0.03559843453553227
PARN	4	-0.29285491171394257	0.004612036271641581	0.014236627754304143
TRMT1	6	0.2927002422461729	0.013246637517960312	0.03569150198659419
RPL8	4	-0.2926686526164791	0.004639305874889141	0.014283217299855544
GRSF1	7	-0.2924124767422833	0.006615173000980002	0.027313519185231016
SMG1	5	-0.29227796275705864	0.020102102613181103	0.030608246799112754
ANXA7	4	-0.2921379005420846	0.004717800536185262	0.014486858714516526
XRN2	6	-0.2921164657541956	0.01343967970044689	0.036130439374071344
PRPF4B	1	-0.29188226890108143	6.841955196199992e-4	0.009920835034489988
FASTKD5	4	-0.2918580687078748	0.004759659798405379	0.014570381395088029
CCDC47	4	-0.2917903211299521	0.004769843525757718	0.014570381395088029
EEF1A1	7	-0.2917390356515598	0.006747029996388036	0.027761217172638273
UBE2O	5	-0.2916663220168163	0.02037611901091765	0.030985390278876063
ZFP36	4	-0.2914106493154552	0.0048272748829508725	0.014707515422600969
CASC3	6	-0.291388514464255	0.013683799597942133	0.036704419950632255
TIA1	1	-0.2912023140194383	7.051662300039496e-4	0.010101718644273448
RBM41	7	0.29110050912691093	0.0068741871415843115	0.028186545891963358
CGGBP1	4	-0.29104506116426976	0.00488315636434452	0.014831041253063946
SMC1A	4	-0.29097958793315004	0.004893224708455139	0.014831041253063946
CNOT1	4	-0.29089830860678206	0.0049057493658898645	0.014831041253063946
MTHFSD	5	-0.29077779337246856	0.02077983771753664	0.031558540636826615
YWHAH	5	-0.29070809519183194	0.020811791895809284	0.031566338996607636
HNRNPA0	1	-0.2906068060486951	7.240156788221106e-4	0.010206758719684704
PRPF19	1	-0.29043102673703886	7.296673601120268e-4	0.010206758719684704
ZNF768	6	-0.2903374431679405	0.014043032272238201	0.03758391896074465
ALDOA	4	-0.29025831144883096	0.005005369294393448	0.015052368410331472
MRPL11	6	-0.29022788670720856	0.01408094049628552	0.037601442438855985
CHD3	4	-0.29018827414879195	0.005016379508086983	0.015052368410331472
KPNB1	4	-0.2901814329199472	0.005017456136777157	0.015052368410331472
AKAP1	5	-0.2901124834208768	0.021086566399851767	0.03193926048336099
AKAP8	4	-0.2900770721550551	0.005033905249115813	0.015063190962277675
GPATCH4	7	0.29003605855173026	0.0070908663551399595	0.02897474700289949
EIF2S1	5	-0.2900158440733986	0.021131438490559804	0.03193926048336099
RPL13	5	-0.28999942841724174	0.021139068748120823	0.03193926048336099
SNRPA	4	-0.2899547735246883	0.005053242674475475	0.015082579280304664
NDUFV3	7	0.28980227117925905	0.00713925452855547	0.029047251093830155
FBRSL1	6	0.28977889878469293	0.014237221371579156	0.037934285387829794
POP1	6	0.28965911627180024	0.014279166542571201	0.03796168666195759
DDX1	7	-0.2896511040288792	0.007170697067565017	0.029047251093830155
POLRMT	7	0.28959619941593606	0.007182147316871085	0.029047251093830155
KIF1C	7	0.28921040284380944	0.007263059773207825	0.029274577657317252
LSM14A	5	-0.2890542889668318	0.021582348726194744	0.032567210834270784
RBM19	6	0.28902188233022796	0.014504108556457071	0.03847439415750449
EIF4H	4	-0.28898127879380336	0.0052095375870487215	0.015463430892457384
ELAVL4	4	0.2889522279777507	0.0052142669729790675	0.015463430892457384
PRPF31	5	-0.2889096246223267	0.02165088915802301	0.03262880478744313
NOLC1	4	-0.288883644730334	0.005225447253252943	0.015463430892457384
PUS1	4	-0.28883387578464753	0.005233573797361962	0.015463430892457384
LSM7	7	-0.2887825425312571	0.007353732348893595	0.02953956892691156
NOSIP	5	-0.2884203208745119	0.021884086889983428	0.03293806939835102
CCT4	7	-0.2883406473825202	0.007448424282776383	0.029670696996360893
MRPL1	7	-0.28831331877163097	0.007454315513052788	0.029670696996360893
HNRNPA2B1	7	0.28828005494290826	0.007461491734105946	0.029670696996360893
TUT1	5	-0.2880986245177141	0.022038562705495868	0.033099053892520304
CSNK1E	4	-0.28808624960181245	0.005357008353890804	0.015788368841994756
MOV10	5	-0.28808051071222335	0.022047288234270112	0.033099053892520304
UTP14A	7	0.2877959586961136	0.007566619472455237	0.029916617461255315
CCT3	7	-0.28765942215443624	0.00759650486561185	0.029916617461255315
HSP90AA1	7	0.2876477099117563	0.007599073296065696	0.029916617461255315
MRPL44	1	-0.28756904262757127	8.275715547505574e-4	0.011391101280803144
HNRNPA2B1	5	-0.2874979993767472	0.02232945384454537	0.03347995818475146
MRPS23	6	-0.2874040932684536	0.015088957874461713	0.03993744037854215
RNPS1	4	-0.28733471757141815	0.0054836858816755185	0.01607574402668882
SRSF11	1	-0.28729543383280826	8.375357853338556e-4	0.011391101280803144
ARHGEF1	1	-0.2871446031094417	8.430756204463218e-4	0.011391101280803144
SEC63	4	-0.28709836560779833	0.005524070940106659	0.01607574402668882
RRBP1	7	0.2870691213296697	0.007726909822368617	0.030306056521180184
AKAP8L	4	-0.2870615797698692	0.005530380149401143	0.01607574402668882
UBFD1	4	-0.2870597297796982	0.0055306976135315496	0.01607574402668882
MSI2	4	-0.28704634549371544	0.005532994880779138	0.01607574402668882
PPIE	4	-0.28702451366782394	0.005536743893250029	0.01607574402668882
DDX24	7	0.2869693522363962	0.007749143566175187	0.030306056521180184
NAP1L4	6	-0.2869496850110745	0.015256841695468069	0.0402928484424366
RPL19	4	-0.28679330038348205	0.005576586926207976	0.016151448060350508
SRP72	5	-0.28675543781391716	0.022693580731117824	0.03398262661644488
THOC1	6	0.2866594003004281	0.015364928948198428	0.040489120459098714
GTPBP1	4	-0.28658190967169356	0.005613236460402439	0.0162175526306701
ZCCHC24	5	-0.2865432490056731	0.022798550504273117	0.03409643448987225
PPIL2	1	-0.28643041091134247	8.697659962511913e-4	0.011547532113477865
GOLGB1	7	0.28636609998540885	0.007884782351308591	0.030735089099673294
ACTN4	1	-0.2863169365749667	8.740772836106038e-4	0.011547532113477865
NOP14	5	-0.28615092472930365	0.02299371678247098	0.03434467595554359
XRCC6	7	-0.2861042912539655	0.007944295688351926	0.030865542264580437
NOSIP	6	-0.2860079906467854	0.015609882701302891	0.041044406488732824
LBR	1	-0.2859536579836569	8.880115465784982e-4	0.011602700317382796
GNL2	7	0.28590259638673093	0.007990413143281512	0.030943266584276444
SYNCRIP	4	-0.2855873780391996	0.00578854422879827	0.016682954251548823
TBL2	7	0.2855011254607452	0.008082910264202057	0.031199507045861358
ELAVL3	1	-0.2854008935736098	9.096047102658593e-4	0.011755652179414204
MRPS7	7	-0.2853709630309403	0.008113100450279083	0.031214363745391927
GEMIN5	6	-0.28531022122875815	0.01587598959619311	0.04163521086354522
MSI1	6	-0.28519743155688154	0.015919368191693786	0.04163521086354522
RBM41	6	0.2851471207237652	0.015938750447345502	0.04163521086354522
RTN4	5	-0.28510739774878463	0.023519730722843885	0.035085834044090304
RPS21	1	-0.2850729508702272	9.226416821121426e-4	0.011795924301412231
CTNNBL1	4	-0.2850569157975882	0.0058840202974800235	0.016860552931919535
CRKL	4	-0.28501859760668047	0.005890970793451531	0.016860552931919535
